Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
Thank you for your help @AUThackeray @OfficeofUT @mybmcwardKW @mybmc. We were able to get the plasma but unfortunately he passed away in the morning. Big thumbs up to the work done by everyone at grassroot level. Covid is real.,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287706125077340161
@AISDSupt A recent Yale study shows that probably half of infections are caused by people who are infected but not yet supporting symptoms. You cannot keep children and teachers safe of this is true. #virtualclassrooms,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282306632903528449
"As our home town of #Melbourne goes into #stage4lockdown , we encourage all to #playbytherules and let's get through this #together. Please",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290083459138850817
Legitimate way to make your voice heard. Have started looking to see which venues are genuinely back to normal. Drop them a tweet and tell them you are not using their facility. Two locals I would bring friends and family to can forget my custom.,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287051577010860034
"@GOPLeader Just how long do you think this is going to last? 

#SchoolMustClose",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285004492430336002
"Extremely concerned to hear about the news of Shri #AmitabhBachchan Ji &amp; #AbhishekBachchan testing COVID 19 Positive. My prayers for their speedy &amp; safe recovery. We look forward to seeing them hale and hearty. 
Once Again my appeal to everyone - #WearAMask",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282131814077747200
"@WHO Make it clear — EVERYONE MUST PUT A MASK AND SOCIAL DISTANCING to end this soon before school reopening PLEASE!!!! 

#Covid_19 #Covid #coronavaccine #pandemic #Mask #SocialDistancing",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282856522268188674
Victoria has recorded 317 new cases of coronavirus in 24 hours. Are we just not learning? These numbers are becoming more and more scarier #COVID19Vic #melbournelockdown #COVIDIOTS #stayhome,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283571008499138560
"Guys, Covid-19 is real and its in Zimbabwe for real. Stay safe, stay at home, practice social distancing always, sanitize your hands, handles, phones etc.

Don't be a statistic.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284563835106582528
"@9NewsMelb @andrew_lund The sooner people do the right thing, we can all get back to normality! #COVID19au #DoTheRightThing #victorialockdown",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290534342423269377
2nd physical visit to the office in 4 months. I know not everyone can but where possible employees must work from home.,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1288352217603375104
@SusanFarina6 @realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Where did you get your koolaid? Sad how you now choose to  support a nazi terrorist who allows Russia to kill our soldiers. #TrumpLiedPeopleDied  #StayAtHome #voteBlue #GoJoe,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287386819911450628
@fiktshun @MayorOfLA What are you doing to care? In #Vermont we are ALL doing our part because We :green_heart: #Vermonters!,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1284707544158658560
"Republicans in 2009: Obamacare will have death panels. If you're old or sick you're screwed.

Republicans in 2020: We gotta open the economy. So if you're old or sick you're screwed.

#COVID19 
#ReopenAmerica ",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25139184964805E+018
I broke quarantine today because my  a/c was broken and I feel so guilty,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289616156031057921
@dougducey Your non-action is killing people. You own the numbers we have in Arizona.What is wrong with you? Put the Stay At Home order back.,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281364385634504705
"Lot of talk about wearing masks, but not nearly enough about STAYING HOME. Know where you don’t have to wear a mask? In your home. #pleasestayhome ",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1277720945499664384
"We are supplied and are well.
#WearAMaskSaveALife #WashYourHands  #StayHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1281864679720194052
"@Walmart You can't enter a #bar without ID, it's not a right it's a rule! Stop acting like 5 year olds and follow the rules, even if you don't like them. #BeTheExample not the #tantrum #itsNotFair cry babies. It's easy #OrderOnline",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287034895995490305
"Score a point for me!/I am still alive, healthy!/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #score #life #ShelterInPlace",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284520766906621953
@jillastark It will only change when people stop moaning and do the right thing #StayHome,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283961424079814656
Freedom must be seen as a privilege and never as a right – if one acts badly and dangerously consideration must be given to restrict their freedom #WearAMaskSaveLives,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287901797198073856
Thanks to @realDonaldTrump  the #Coronavirus has got  bad all because he was to,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25193300884164E+018
"Good Evening To Everyone, Stay Home Stay Safe",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288099800055812100
@king_gilly @WCPSS Many dying from face-to-face contact with those carrying COVID-19!. Shouldn't that matter in the decision to have children (of any age) in close proximity? This pandemic continues to surge &amp; too many don't want to wear mask.  Young kids can't be expected to do so!,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284870845610053633
@BregmanPs @LindseyBoylan The Trump admin is so short-sighted. The only reason they mention collateral damage in context of health due to the shutdown is only to weigh it against the direct #COVID19 impact purely to bolster,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25153088481522E+018
"@Adam_Creighton What absolute rubbish! If people did the right thing instead of being selfish, we would not be in this position. Some people need the big stick before they take any notice.",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289799058651938816
"Most Asian restaurants I know in America are still not open for dinners to dine in other than to go but Other restaurants are open to everything. This is how you can tell Asians know how dangerous #coronavirus is. 
#StaySafeStayHealthy",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282074008717078530
"So we’re keeping restaurants open, Arizona? @dougducey #AZCOVID #StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281355881053949953
@ZalaeHS Yeah... Don't travel,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285818201247330304
"Our responsibility towards our country is to prevent the further spreading of Coronavirus and maintain our health security.  #We_All_Return_Cautiously 
#we_are_all_responsible 
",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1280507115665227780
"@IsIllinois @GovPritzker Kids have been home schooled since the beginning of time. They don’t NEED to be in a classroom. 
The students that don’t check in usually don’t have WiFi. Free WIFI, Laptops &amp; give the parents EBT for meals.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283639514251108354
@PritiJtweets Thanks for following my sweet friend &amp; Happy Birthday! #WritingCommunity #WearAMask,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282665044103311360
"Please with folded hands:pray::pray::pray:, I request @sidharth_shukla  &amp; @ishehnaaz_gill to please stay safe &amp; stay home. Mumbai isn't safe anymore. We fans can wait for your projects next year but can't take chance of your health as you both are precious to us..

Please",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282020744864559106
"#dougducey @dougducey @drcarachrist pander to #trump and extreme right  - ""doctor"" @kelliwardaz @AZGOP @SenMcSallyAZ @RepDLesko @RepDavid instead of protecting #Arizona #publichealth. #Covid19. 
#GOP #Republican deaths.

#WearAMask #WearAMaskSaveALife 

",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277804015959461889
"@TMZ @TooFab This is just so sad. My heart goes out to these people friend's and family, because they have to deal with the grief, because people try to act like this is nothing, and it's not nothing. Please #StaySafe, #stayhealthy and",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282104521880109057
"If the government is not ready to #lockdown this country. You have to lock yourself in your room if you value your life 

#JustSaying
#Just4Covid_19

#StaySafe 
#StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1281454061817073664
@kylegriffin1 Smart man! The other two refuses to wear a mask so forget it man! Better do it from the distance with these two... :joy:,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280218757974028289
"True prevention is not waiting for bad things to happen, it's preventing things from happening in the first place.
#selfcare #mentalhealth #quarantine #exercise #mask #peventialhealth #community #washyourhands #cure #publichealth #immunesystem",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288135032062636032
"Our very best wishes that you stay safe &amp; well. Words are not enough to thank you for your strength, courage, and dedication. Thank you so much for what you are doing for our world. :heart: God Bless each of you all with loves, hugs, &amp; prayers.
#SaluteToFrontliners",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290723804587520000
"Spent the evening on a call with @AmantleM talking Work, Love, chickens...how we’re going to survive this pandemic because it’s not going anywhere! This year has really been one of selfdiscovery,we never knew we had the strength to relearn yet here we are.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290743268301570050
"@Montee_la_Gamer You're not just stupid, you're DANGEROUSLY stupid. Idiots like you are why America is currently the most deadly country on Earth. You need psychiatric help. You need to be locked up. You're a threat to public safety. #COVIDIOTS #TrumpVirus #WearADamnMask",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285528247741054976
@colinmcfarlane @Bodicea805 @RandyRainbow He is one of my heroes of the T’Rump era! #WearAMask,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1277667066124869632
"Just relax and stay at home. Spend less time outside. 

#StayHomeStaySafe #StayHomeSaveLives #StaySafeStayHealthy",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289437263135293440
"@MomentsBrasil
#Brasil
#brasil
#Brazil
@Brazil @BrazilGovNews take care !

The numbers are looking really bad, out of 49 lakh tests, 23lakh positive cases! :(

#StayHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287127019478585344
":heart_suit_selector: “Small acts, when multiplied by millions of people, can transform the world.” -Howard Zinn
#BeKind #SpreadLove #StrongerTogether
#WearAMask",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289757251801145346
"@NPR #Covid-19 doesn't care. It will win all the games, go to all the beaches, parks, stores, churches and is very well-travelled. The virus wants YOU!",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287797118342557696
"It's First time in history 
That we can save human race by lying in front of the T. V . and doing nothing. 
Let's just do it! :panda_face:
#letsnotscrewithis
#coronavirus",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283474921201508355
"@CherokeePhoenix An informed, intelligent decision.
Who would volunteer to pied piper our children into an oblivion based on ""need to get economy going?""
This is a gamble, an experiment with our most precious Lives.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289294439911788544
@robbeckettcomic Am I the only one thinking this was stupid and very risky. You were doing so well Rob by #stayathome,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280807108947193856
"Anyone that thinks death is better than economic hardship has never been poor.

Anyone that thinks death is better than economic hardship deserves to become poor.

#Trump 
#lifetrumpsmoney
#coronavirus 
",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25378914443155E+018
"Ppeople really think that just because the ‘State of Disaster’ starts tonight, it means that they can go out to places because it’s their ‘last chance’ to go out. How dumb can you be.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289834466043600897
"Please wear a mask if you don't wear it you die, I die and everyone will die but before you die pay RM 1000 first!!!..#KitaJagaKita
#Covid_19 #StayAtHomeAndStaySafe",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289837451167465473
"117 doctors have lost their lives after Fighting for your well being.
It takes 6 years to become a doctor According to this At least 702 years of hard work your carelessness blew..Feel ashamed for this and  save the rest..Take some care follow guideline.",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285823904968105984
"@marcorubio Do something about it and save FL citizens.  We need a #StayAtHome order yesterday!!   
#COVIDIDIOTS #COVID19",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281764166857101312
I’m sorry dealing with the children you decided to have is a burden for you.,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284158731349975040
@pbpost Shutdown Florida #shutdownnow #Floridalockdown,stay_at_home_orders,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284291697590054914
"Though Eid is a time to come together for the celebration, however considering the unprecedented time, let's stay home and connect with extended family and friends through phone and video calls.
Let's stop the spread of Corona Virus.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289200687948034048
"How is the cure (economic hardship) worst then death? 

How can the American public consciousness be arguing about this.

Money is good but #LifeTrumpsMoney 

#coronavirus
#lockdown
",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.2537816401044E+018
@DanielAndrewsMP It's alarming however that 25% of new positives are not staying home. How is that going to be addressed? #covidpositive ?,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289123553283989504
"How is the situation at your end ? #Covid_19 
#StaySafe #StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284794950140309506
@davmidd I'm #StillShielding one of the 2.2 million in the UK deemed extremely clinically vulnerable.  Allowed out as the cases rise. I'm not going to be a statistic in the next carehome scandal. Where 'lessons have been learned' after a third of us die. No way.,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290698034406461441
"The push for new lockdowns is on. It's a coordinated campaign. 

#Resist",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288072723625844738
Flying abroad......SELFISH ACTS AT THIS TIME.....,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288396178787270656
@taylorswift13 SHE REALLY SAID STF HOME.,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1286272543339446272
Hard to believe there are still plenty of people who seem to believe that #stage4 in Melbourne is overkill. 6 weeks is nothing compared the the alternative. LET'S GO,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1289787013311340545
"(3) #NoPantsHalloween can also serve to honor all those who suffered and who were lost during the previous nine months. We can still be mad creative and celebrate together, while promoting where our needed $$ went instead. #Halloween #StayAtHome",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289650109290917888
No one is reporting #childabuse #Childneglect #DomesticAbuse #DomesticViolence BECAUSE AMERICA IS SHUT DOWN! These kids and adults are locked up all day with their abusers. We harmed more people than helped! #COVID19 #Coronavirus #ReopenOhio #OpenUpAmericaAgain,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25192168126379E+018
"If you are under retirement age, you have a *much* higher chance of dying from a car accident on your way to work than dying from #coronavirus. Why then don't we ever close down the economy to prevent car accident deaths on your drive to work?",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1253404169462886401
"@marwilliamson The CDC has been wrong too many times on COVID-19. Why trust them, again? 
The American Academy of Pediatrics has come out in support of reopening schools in the Fall. #ReOpenSchools",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282464027487227909
@JoeBiden @POTUS works 7 days a week . . . EVERYONE is entitled to some healthy exercise and fresh air.  #Fauci is a swinging pendulum of random opinions.,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283024180607320066
"No one is reporting on #COVID19 deaths, only cases.
Stop shutting down America...we will not tolerate another lock down.
We can think for ourselves
You states are not protecting us, you're killing us.
#StopTheMadness
#Wuhan",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276541094919057409
@chrislhayes Shut up and let us get back to work. #KAG2020,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1277791215585341440
"No #SchoolReopening
=
No Gov’t Funding

Nothing to debate. 

#ReOpenSchools",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283111813538893825
@nypost Scared companies are losing my support by the day.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278073807295610880
"Remember: the “experts” during the Bubonic Plague said cats DEFINITELY spread the disease, and encouraged people to kill them off. When the rats who carried the ticks proliferated from no predators, the disease ran rampant. 
I bet pro-cat people were ridiculed.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282525213272543239
"To every person complaining about people not wearing masks:If the masks work like you claim,why did we let people out of prison and not just give them a mask? Furthermore,if you don't want to open schools,WHY?Won't the masks stop the spread? #fakenews #OpenSchools",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285043082266910720
@hector_drummond Far more people will die from suicide domestic violence etc than from this bullshit #Covid,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276829888289230850
@CMOTamilNadu  Extending lockdown is crime against humanity. Why playing drama for the disease with 2 % fatality rate.  #tamilnadu,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288760786509164544
"Because once we get to HIT, even high-risk individuals bear little risk! And yes, COVID19 will come back each year, but each return will have materially less impact. In fact, it most likely will simply become the fifth coronavirus to cause the common cold.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287123920752128002
"@lynnemarierich @kylamb8 @Carrenimfa A war? A war against what? Invisible bugs? 

Yeah good luck on that one. How’s the war on crime or the war on drugs going? :thinking_face: 

Eat healthy, exercise, sleep, wash your hands, and you’ll be fine.

#FactsNotFear #NoMasks #nolockdowns",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283457519084400640
@PHE_uk @10DowningStreet Bubonic Plague now in China - ever get the feeling you are messing with Mother Nature with this lockdown? She’ll get us another way in the end. Let nature take its course,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280785696937172992
@GovMikeDeWine The truth is you are on a power trip. The truth is the long term effect to people and children will be devastating. The truth is lives are being ruined as businesses suffer. The truth is you have not suffered one bit.,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290721089434329091
@SomeBitchIKnow Yet nothing is said about the suicide rate or starvation or just downright skyrocketing homicide rates how about experts say don’t vote Democrat because they’ll get you killed,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287451009904672769
"We tried #lockdown before

Proved it didn't end deaths

We tried mandatory #MasksOn

Proved it didn't end deaths

Number of cases not translating to higher death rate

The experts said 2,000,000 to 3,000,000 deaths by March 2020

Proven to be wrong every time",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281402580342636544
@CNNPolitics GET OFF YOUR ASSES AND WORK DEMS LOVE WELFARE,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287420880692359179
the country has passed into the grip of lockdown fanatics. #auspol,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285758080517455873
"We don't need the government to put us on ECQ.

#VoluntaryECQ",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290113918233276417
"@vashon_photo Hey @chicagosmayor the virus knows this protest is 'right &amp; just' so no corana virus here, am I right?",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286679153467686912
@MattHancock @SteveBakerHW @andrealeadsom @Telegraph Getting children back into school now would help.  Forcing children to wear masks will be divisive and upsetting for most children.  #NoMasks,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283713193777475584
"HEY ALL! post your fatality rate of your State!
Oregon- Population- 4.3M #COVID__19 Deaths -240
Fatality Rate -.0056%

Divide Death # by the population # and then multiply by 100 to give you the %. 
#CDCcovidFakeNumbers #plannedemic NOT A #epidemic NO #facemasks",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284143947594346499
@gemmaod1 With HIV virus tests . Do results show thousands of false positives? Do thousands of people get told they have HIV and then they haven't. Come on this is a scam ! Isolate and validate the virus if it exists and then create an accurate test. #sheeple #WakeUpWorld,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286984569762328576
"@QTAnon1 @tomtjp01 I think these are animals impacted by covid.

People struggling because of shutdown means the pets we’re responsible for suffer.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284847290390282242
@CNBCMakeIt All thanks to a fake pandemic.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280336832996061186
"@MattHancock Ridiculous. You are using number of cases to lockdown areas, when you should be using number of critical care cases or deaths. The economy is dying because of your overreaction.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284090913921302531
"@MartinSLewis @EndUKLockdown1 Whichever side of the fence u sit on, this lockdown is bollocksing small independent stores. Shops that rely on browsing &amp; comparing 1 shop to another. Chain stores can survive these restrictions, but social distancing is cancerous for any other types of shops.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283422153292087302
"@mdnij34 Angry, why I can't go out, I'll slap a Karen back to last Thursday. ",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280224079950123008
@TomiLahren Sheep are complacent while their rights are being trampled. Covid hysteria is about pure power.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282012988862394370
@fox8news The numbers are in the government over reacted everything should go back to the way it was and the 6% of ohio in the high risk pool should stay home or wear masks or whatever #openohio,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276655848916422661
@hellolanemoore I agree on Rent crisis. Me and many others still cannot find work. Some of us have BA degrees with years of experience in our  respect fields. You can thank Media for ongoing fear mongering and virtue signal of making this virus out like next Ebola.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278526704886177792
#ArrestBillGates for lying about the statistics on cases and deaths and manipulating the WHO and the CDC #ArrestFauci who aids and abets him,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280185463752609795
The lockdown is even killin more people than the virus,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1277005221881937920
@CBSLA :clap: YES! This is the right thing to do - there is no concrete evidence showing that opening schools causes a spike in cases - look at other countries that have done it #COVID19 #ReOpenSchools,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283228750474289152
"@Alyssa_Milano Not a single child has died from covid in California, sweetie. And covid-positive children generally don’t transmit it to others. 

Millions of businesses and jobs will disappear forever. Maybe just stop with the panic porn, Alyssa? :speak_no_evil: #Reopencalifornia",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282885115442429952
"I’m now 70 and have had a great life and the last thing I want is to be complicit in removing the freedom and liberty I have enjoyed, taken away from all future generations. #over50s",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289960121272094720
"@10DowningStreet @tomhfh I won't visit any shops, restaurants, pubs, etc. whilst these draconian physical distancing measures are in place.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278586703742148609
